source_row_id,latitude,longitude,acq_datetime,suggested_label,suggested_class,why_suggested,label,frp,confidence,historical_count,historical_frp_mean,historical_frp_max,persistence_days,persistence_ratio,has_baseline,frp_zscore,bright_ti4,bright_ti5,brightness_difference,is_night,osm_queried,near_industrial,near_residential,near_agriculture,industrial_distance,residential_distance
898,22.35765,82.30017,2026-09-06 20:27:00,0,PERSISTENT_SOURCE,"Recurring cell: 19 historical detections across 6 active days (14% of the observed span), FRP in line with its own history.",,2.32,0,19.0,2.906842105263158,7.52,6.0,0.14,True,-0.3836279050827648,311.88,290.85,21.029999999999973,1,0,0,0,0,,
274,8.70351,80.85501,2026-09-05 08:13:00,1,OTHER_ANOMALY,Weak / one-off detection: thin history (1 detections),,6.71,0,1.0,7.89,7.89,1.0,1.0,True,,342.1,304.44,37.660000000000025,0,0,0,0,0,,
198,8.46325,80.80936,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (10.9).,,10.92,0,0.0,0.0,0.0,0.0,0.0,False,,343.07,301.59,41.48000000000002,0,0,0,0,0,,
899,22.361,82.30081,2026-09-06 20:27:00,0,PERSISTENT_SOURCE,"Recurring cell: 19 historical detections across 6 active days (14% of the observed span), FRP in line with its own history.",,2.32,0,19.0,2.906842105263158,7.52,6.0,0.14,True,-0.3836279050827648,313.17,291.69,21.480000000000015,1,0,0,0,0,,
241,8.61067,80.48598,2026-09-05 08:13:00,1,OTHER_ANOMALY,Weak / one-off detection: no baseline,,3.91,0,0.0,0.0,0.0,0.0,0.0,False,,338.4,301.77,36.63,0,0,0,0,0,,
1038,14.0443,80.13178,2026-09-07 07:37:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (6.2).,,6.22,0,0.0,0.0,0.0,0.0,0.0,False,,345.5,300.87,44.63,0,0,0,0,0,,
897,22.357,82.30401,2026-09-06 20:27:00,0,PERSISTENT_SOURCE,"Recurring cell: 19 historical detections across 6 active days (14% of the observed span), FRP in line with its own history.",,2.32,0,19.0,2.906842105263158,7.52,6.0,0.14,True,-0.3836279050827648,333.42,293.5,39.920000000000016,1,0,0,0,0,,
239,8.60616,80.9755,2026-09-05 08:13:00,1,OTHER_ANOMALY,"Weak / one-off detection: no baseline, low FIRMS confidence",,3.01,1,0.0,0.0,0.0,0.0,0.0,False,,330.57,301.46,29.110000000000014,0,0,0,0,0,,
214,8.49523,80.74486,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (12.2).,,12.18,0,0.0,0.0,0.0,0.0,0.0,False,,353.16,304.75,48.410000000000025,0,0,0,0,0,,
487,15.17896,77.10342,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 17 historical detections across 13 active days (22% of the observed span), FRP in line with its own history.",,1.47,0,17.0,1.2576470588235291,2.62,13.0,0.224,True,0.3270379358463373,307.02,291.83,15.189999999999998,1,0,0,0,0,,
237,8.59385,80.63658,2026-09-05 08:13:00,1,OTHER_ANOMALY,"Weak / one-off detection: no baseline, low FIRMS confidence",,3.56,1,0.0,0.0,0.0,0.0,0.0,False,,331.01,303.04,27.96999999999997,0,0,0,0,0,,
159,8.12266,80.8163,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (6.8).,,6.85,0,0.0,0.0,0.0,0.0,0.0,False,,338.16,303.51,34.650000000000034,0,0,0,0,0,,
483,15.17545,77.10278,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 17 historical detections across 13 active days (22% of the observed span), FRP in line with its own history.",,1.48,0,17.0,1.2576470588235291,2.62,13.0,0.224,True,0.3424386142656939,306.89,292.02,14.870000000000005,1,0,0,0,0,,
1008,8.38897,80.20666,2026-09-07 07:35:00,1,OTHER_ANOMALY,Weak / one-off detection: no baseline,,3.5,0,0.0,0.0,0.0,0.0,0.0,False,,341.05,294.14,46.910000000000025,0,0,0,0,0,,
143,8.02858,81.16877,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (7.9).,,7.9,0,0.0,0.0,0.0,0.0,0.0,False,,348.57,304.24,44.329999999999984,0,0,0,0,0,,
924,15.17665,77.10001,2026-09-06 20:29:00,0,PERSISTENT_SOURCE,"Recurring cell: 17 historical detections across 13 active days (22% of the observed span), FRP in line with its own history.",,0.27,0,17.0,1.2576470588235291,2.62,13.0,0.224,True,-1.5210434744764547,297.03,275.56,21.46999999999997,1,0,0,0,0,,
896,22.33014,82.60641,2026-09-06 20:27:00,1,OTHER_ANOMALY,Weak / one-off detection: no baseline,,2.5,0,0.0,0.0,0.0,0.0,0.0,False,,320.21,291.23,28.97999999999996,1,0,0,0,0,,
222,8.52282,80.41543,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (15.9).,,15.94,0,0.0,0.0,0.0,0.0,0.0,False,,345.24,303.8,41.44,0,0,0,0,0,,
553,22.36147,87.01765,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 16 historical detections across 12 active days (28% of the observed span), FRP in line with its own history.",,1.12,0,16.0,1.446875,4.8,12.0,0.279,True,-0.2892167362850929,309.38,289.41,19.96999999999997,1,0,0,0,0,,
894,22.00439,82.6674,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.1), thin history (4 detections)",,1.15,0,4.0,1.7325,1.93,4.0,0.095,True,-2.676687832226192,310.0,291.64,18.360000000000014,1,0,0,0,0,,
213,8.49469,80.74122,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (8.8).,,8.76,0,0.0,0.0,0.0,0.0,0.0,False,,343.3,304.19,39.110000000000014,0,0,0,0,0,,
556,22.36731,87.30403,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 13 active days (36% of the observed span), FRP in line with its own history.",,2.06,0,14.0,2.421428571428572,7.65,13.0,0.361,True,-0.2001116883714717,309.19,288.63,20.56,1,0,0,0,0,,
893,22.00373,82.67131,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.1), thin history (4 detections)",,1.15,0,4.0,1.7325,1.93,4.0,0.095,True,-2.676687832226192,311.44,291.91,19.529999999999973,1,0,0,0,0,,
737,8.62829,80.68075,2026-09-06 07:56:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (8.7).,,8.73,1,0.0,0.0,0.0,0.0,0.0,False,,330.67,300.46,30.21000000000004,0,0,0,0,0,,
558,22.36829,87.29976,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 13 active days (36% of the observed span), FRP in line with its own history.",,1.67,0,14.0,2.421428571428572,7.65,13.0,0.361,True,-0.41604248254306,309.34,286.86,22.47999999999996,1,0,0,0,0,,
907,24.19806,82.71532,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.1), no baseline",,1.09,0,0.0,0.0,0.0,0.0,0.0,False,,306.47,276.18,30.29000000000002,1,0,0,0,0,,
397,15.45176,79.12704,2026-09-05 08:16:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (6.0).,,5.98,0,0.0,0.0,0.0,0.0,0.0,False,,342.13,305.39,36.74000000000001,0,0,0,0,0,,
559,22.36908,87.2974,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 13 active days (36% of the observed span), FRP in line with its own history.",,0.53,0,14.0,2.421428571428572,7.65,13.0,0.361,True,-1.0472248039677023,304.62,284.39,20.230000000000015,1,0,0,0,0,,
906,24.18309,82.66032,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.0), thin history (2 detections)",,0.99,0,2.0,1.065,1.21,2.0,1.0,True,-0.3657448868206279,304.11,281.06,23.05000000000001,1,0,0,0,0,,
1027,9.265,80.71633,2026-09-07 07:37:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (7.6).,,7.59,0,0.0,0.0,0.0,0.0,0.0,False,,334.7,292.51,42.19,0,0,0,0,0,,
557,22.36808,87.30167,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 13 active days (36% of the observed span), FRP in line with its own history.",,2.1,0,14.0,2.421428571428572,7.65,13.0,0.361,True,-0.1779649402513088,310.24,288.1,22.139999999999983,1,0,0,0,0,,
905,24.18234,82.64417,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (0.7), no baseline",,0.65,0,0.0,0.0,0.0,0.0,0.0,False,,304.68,282.47,22.20999999999998,1,0,0,0,0,,
754,8.91521,80.44745,2026-09-06 07:56:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (6.7).,,6.67,0,0.0,0.0,0.0,0.0,0.0,False,,345.28,296.84,48.44,0,0,0,0,0,,
456,23.6887,87.11978,2026-09-05 19:06:00,0,PERSISTENT_SOURCE,"Recurring cell: 16 historical detections across 8 active days (21% of the observed span), FRP in line with its own history.",,2.7,0,16.0,1.42125,3.42,8.0,0.211,True,1.392163795344654,306.73,285.17,21.56,1,0,0,0,0,,
904,24.16126,82.56416,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.4), thin history (1 detections)",,1.43,0,1.0,0.96,0.96,1.0,1.0,True,,317.13,281.97,35.15999999999997,1,0,0,0,0,,
753,8.89988,80.87962,2026-09-06 07:56:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (6.0).,,5.99,1,0.0,0.0,0.0,0.0,0.0,False,,330.52,297.62,32.89999999999998,0,0,0,0,0,,
1056,20.78744,85.25918,2026-09-07 07:39:00,0,PERSISTENT_SOURCE,"Recurring cell: 17 historical detections across 9 active days (15% of the observed span), FRP in line with its own history.",,7.26,0,17.0,3.313529411764706,9.07,9.0,0.15,True,1.6186895410363888,333.19,300.43,32.75999999999999,0,0,0,0,0,,
901,23.16438,82.33635,2026-09-06 20:27:00,1,OTHER_ANOMALY,Weak / one-off detection: thin history (1 detections),,2.38,0,1.0,1.72,1.72,1.0,1.0,True,,322.71,291.19,31.519999999999985,1,0,0,0,0,,
751,8.89297,80.58804,2026-09-06 07:56:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (11.6).,,11.58,1,0.0,0.0,0.0,0.0,0.0,False,,339.2,300.99,38.20999999999998,0,0,0,0,0,,
828,20.78524,85.26192,2026-09-06 20:27:00,0,PERSISTENT_SOURCE,"Recurring cell: 17 historical detections across 9 active days (15% of the observed span), FRP in line with its own history.",,4.31,0,17.0,3.313529411764706,9.07,9.0,0.15,True,0.4087136805061323,307.14,290.34,16.80000000000001,1,0,0,0,0,,
311,8.94302,80.8947,2026-09-05 08:13:00,1,OTHER_ANOMALY,Weak / one-off detection: no baseline,,5.07,0,0.0,0.0,0.0,0.0,0.0,False,,339.6,303.37,36.23000000000002,0,0,0,0,0,,
404,16.18071,75.15405,2026-09-05 08:16:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (7.6).,,7.59,0,0.0,0.0,0.0,0.0,0.0,False,,337.87,303.1,34.76999999999998,0,0,0,0,0,,
508,20.79357,85.26019,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 17 historical detections across 9 active days (15% of the observed span), FRP in line with its own history.",,2.35,0,17.0,3.313529411764706,9.07,9.0,0.15,True,-0.3952024844563429,308.35,287.49,20.860000000000014,1,0,0,0,0,,
851,21.34445,81.66502,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.1), no baseline",,1.06,0,0.0,0.0,0.0,0.0,0.0,False,,305.24,285.8,19.44,1,0,0,0,0,,
717,8.36934,80.17639,2026-09-06 07:56:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (12.8).,,12.84,1,0.0,0.0,0.0,0.0,0.0,False,,338.25,294.62,43.63,0,0,0,0,0,,
1071,20.97089,85.17728,2026-09-07 07:39:00,0,PERSISTENT_SOURCE,"Recurring cell: 17 historical detections across 7 active days (12% of the observed span), FRP in line with its own history.",,5.21,0,17.0,2.751176470588235,9.11,7.0,0.117,True,1.1547131226734475,336.28,297.87,38.40999999999997,0,0,0,0,0,,
849,21.33653,78.97186,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (0.7), thin history (4 detections)",,0.7,0,4.0,1.065,1.64,4.0,0.111,True,-0.8133904591685226,307.2,290.3,16.899999999999977,1,0,0,0,0,,
383,14.69037,79.738,2026-09-05 08:16:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (6.0).,,6.04,0,0.0,0.0,0.0,0.0,0.0,False,,337.92,306.41,31.50999999999999,0,0,0,0,0,,
532,20.96912,85.1758,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 17 historical detections across 7 active days (12% of the observed span), FRP in line with its own history.",,4.27,0,17.0,2.751176470588235,9.11,7.0,0.117,True,0.713270163335608,318.77,288.11,30.659999999999968,1,0,0,0,0,,
848,21.24928,79.20884,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.3), thin history (3 detections)",,1.27,0,3.0,1.0633333333333332,1.48,3.0,0.158,True,0.4434117543992724,312.66,290.74,21.920000000000016,1,0,0,0,0,,
763,9.38268,80.52093,2026-09-06 07:56:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (7.7).,,7.72,1,0.0,0.0,0.0,0.0,0.0,False,,330.96,294.06,36.89999999999998,0,0,0,0,0,,
422,20.9697,85.17672,2026-09-05 08:18:00,0,PERSISTENT_SOURCE,"Recurring cell: 17 historical detections across 7 active days (12% of the observed span), FRP in line with its own history.",,4.26,0,17.0,2.751176470588235,9.11,7.0,0.117,True,0.7085739616405247,330.55,294.23,36.31999999999999,0,0,0,0,0,,
847,21.24365,79.22351,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.4), thin history (3 detections)",,1.42,0,3.0,0.5366666666666667,0.63,2.0,0.286,True,8.261105844648279,310.91,290.63,20.28000000000003,1,0,0,0,0,,
326,9.33446,77.69536,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (7.2).,,7.2,0,0.0,0.0,0.0,0.0,0.0,False,,346.22,307.87,38.35000000000002,0,0,0,0,0,,
453,23.55509,87.23924,2026-09-05 19:06:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 6 active days (29% of the observed span), FRP in line with its own history.",,4.18,0,14.0,3.362142857142857,6.46,6.0,0.286,True,0.4532139461392006,305.77,285.16,20.60999999999996,1,0,0,0,0,,
846,21.23326,79.63209,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (0.9), thin history (3 detections)",,0.91,0,3.0,0.6533333333333333,0.8,3.0,0.167,True,1.4688666179042928,308.52,292.29,16.22999999999996,1,0,0,0,0,,
266,8.69101,80.35657,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (14.6).,,14.63,0,0.0,0.0,0.0,0.0,0.0,False,,347.26,302.46,44.80000000000001,0,0,0,0,0,,
468,33.29705,71.18685,2026-09-05 20:44:00,0,PERSISTENT_SOURCE,"Recurring cell: 11 historical detections across 11 active days (46% of the observed span), FRP in line with its own history.",,0.8,0,11.0,1.3436363636363635,3.45,11.0,0.458,True,-0.5315620655900996,305.9,289.53,16.370000000000005,1,1,1,0,0,315.2,
860,21.62137,81.79305,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.7), thin history (1 detections)",,1.71,0,1.0,0.52,0.52,1.0,1.0,True,,306.67,290.33,16.340000000000032,1,0,0,0,0,,
384,14.77525,79.79544,2026-09-05 08:16:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (25.7).,,25.68,0,0.0,0.0,0.0,0.0,0.0,False,,353.09,310.85,42.23999999999995,0,1,0,1,0,,920.5
955,33.29656,71.18871,2026-09-06 22:05:00,0,PERSISTENT_SOURCE,"Recurring cell: 11 historical detections across 11 active days (46% of the observed span), FRP in line with its own history.",,1.15,0,11.0,1.3436363636363635,3.45,11.0,0.458,True,-0.1893356521249018,301.83,290.28,11.550000000000011,1,1,1,0,0,315.2,
859,21.57637,82.02264,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.6), thin history (2 detections)",,1.55,0,2.0,1.05,1.36,1.0,1.0,True,1.1404948083653992,310.42,292.7,17.720000000000027,1,0,0,0,0,,
744,8.69569,77.7998,2026-09-06 07:56:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (12.9).,,12.9,0,0.0,0.0,0.0,0.0,0.0,False,,344.6,299.54,45.06,0,0,0,0,0,,
503,17.60749,83.20487,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 11 active days (22% of the observed span), FRP in line with its own history.",,2.84,0,14.0,2.8285714285714287,5.27,11.0,0.224,True,0.0064349214227793,311.25,289.69,21.56,1,0,0,0,0,,
858,21.56058,81.75462,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (0.8), thin history (1 detections)",,0.75,0,1.0,1.06,1.06,1.0,1.0,True,,306.02,290.77,15.25,1,0,0,0,0,,
440,31.20992,73.72583,2026-09-05 08:20:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (8.3).,,8.31,1,0.0,0.0,0.0,0.0,0.0,False,,332.22,305.13,27.090000000000032,0,0,0,0,0,,
809,17.60715,83.201,2026-09-06 20:27:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 11 active days (22% of the observed span), FRP in line with its own history.",,2.44,0,14.0,2.8285714285714287,5.27,11.0,0.224,True,-0.2187873283745036,309.76,288.37,21.389999999999983,1,0,0,0,0,,
857,21.5443,81.94603,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.2), no baseline",,1.19,0,0.0,0.0,0.0,0.0,0.0,False,,306.44,291.31,15.129999999999995,1,0,0,0,0,,
370,13.9938,78.45014,2026-09-05 08:16:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (6.0).,,5.97,1,0.0,0.0,0.0,0.0,0.0,False,,339.2,310.21,28.99000000000001,0,0,0,0,0,,
776,17.6088,83.20451,2026-09-06 07:58:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 11 active days (22% of the observed span), FRP in line with its own history.",,4.73,0,14.0,2.8285714285714287,5.27,11.0,0.224,True,1.0706100517149422,330.67,297.88,32.79000000000002,0,0,0,0,0,,
856,21.48625,81.76778,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (0.8), thin history (3 detections)",,0.75,0,3.0,1.4,1.47,2.0,0.083,True,-7.313071356019159,309.66,291.67,17.99000000000001,1,0,0,0,0,,
303,8.91298,80.88026,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (20.0).,,19.97,0,0.0,0.0,0.0,0.0,0.0,False,,351.7,304.44,47.25999999999999,0,1,0,0,0,,
593,23.68354,86.3924,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 15 historical detections across 9 active days (16% of the observed span), FRP in line with its own history.",,4.39,0,15.0,2.926,8.3,9.0,0.155,True,0.642600090171901,317.36,287.63,29.730000000000015,1,0,0,0,0,,
853,21.37455,81.68143,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.2), thin history (3 detections)",,1.17,0,3.0,1.8166666666666669,2.09,3.0,0.088,True,-2.648109457077787,303.57,284.51,19.06,1,0,0,0,0,,
385,14.89181,79.23329,2026-09-05 08:16:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (9.2).,,9.19,0,0.0,0.0,0.0,0.0,0.0,False,,349.38,308.74,40.63999999999999,0,0,0,0,0,,
591,23.67989,86.39262,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 15 historical detections across 9 active days (16% of the observed span), FRP in line with its own history.",,1.9,0,15.0,2.926,8.3,9.0,0.155,True,-0.4503467845057177,310.41,287.59,22.82000000000005,1,0,0,0,0,,
314,8.95551,80.76838,2026-09-05 08:13:00,1,OTHER_ANOMALY,Weak / one-off detection: no baseline,,4.13,0,0.0,0.0,0.0,0.0,0.0,False,,340.4,303.36,37.03999999999997,0,0,0,0,0,,
304,8.91352,80.88396,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (10.3).,,10.26,0,0.0,0.0,0.0,0.0,0.0,False,,338.46,300.59,37.870000000000005,0,1,0,0,0,,
919,15.16716,76.37951,2026-09-06 20:29:00,0,PERSISTENT_SOURCE,"Recurring cell: 10 historical detections across 7 active days (44% of the observed span), FRP in line with its own history.",,2.15,0,10.0,1.606,5.97,7.0,0.438,True,0.3443050234315599,309.9,286.63,23.269999999999985,1,1,1,0,0,252.1,
852,21.3706,81.68456,2026-09-06 20:27:00,1,OTHER_ANOMALY,"Weak / one-off detection: low FRP (1.2), thin history (3 detections)",,1.17,0,3.0,1.8166666666666669,2.09,3.0,0.088,True,-2.648109457077787,303.3,283.42,19.879999999999995,1,0,0,0,0,,
297,8.85021,80.74253,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (7.9).,,7.86,0,0.0,0.0,0.0,0.0,0.0,False,,342.85,296.95,45.900000000000034,0,0,0,0,0,,
477,15.17135,76.38354,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 10 historical detections across 7 active days (44% of the observed span), FRP in line with its own history.",,0.76,0,10.0,1.606,5.97,7.0,0.438,True,-0.5354449445277566,305.11,291.53,13.58000000000004,1,1,1,0,0,252.1,
148,8.05503,80.24802,2026-09-05 08:13:00,1,OTHER_ANOMALY,Weak / one-off detection: no baseline,,3.89,0,0.0,0.0,0.0,0.0,0.0,False,,338.37,303.99,34.379999999999995,0,0,0,0,0,,
349,11.00525,77.1251,2026-09-05 08:16:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (7.9).,,7.94,1,0.0,0.0,0.0,0.0,0.0,False,,345.45,309.27,36.18000000000001,0,0,0,0,0,,
475,15.16858,76.3791,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 10 historical detections across 7 active days (44% of the observed span), FRP in line with its own history.",,1.64,0,10.0,1.606,5.97,7.0,0.438,True,0.0215190639644725,314.2,292.21,21.99000000000001,1,1,1,0,0,252.1,
146,8.05222,80.25206,2026-09-05 08:13:00,1,OTHER_ANOMALY,Weak / one-off detection: no baseline,,5.49,0,0.0,0.0,0.0,0.0,0.0,False,,340.8,303.25,37.55000000000001,0,0,0,0,0,,
356,11.96101,78.80475,2026-09-05 08:16:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (7.0).,,7.02,0,0.0,0.0,0.0,0.0,0.0,False,,336.43,303.7,32.73000000000002,0,0,0,0,0,,
866,21.74232,83.84026,2026-09-06 20:27:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 7 active days (19% of the observed span), FRP in line with its own history.",,4.04,0,14.0,3.3428571428571425,5.71,7.0,0.189,True,0.471869390312464,330.78,292.01,38.76999999999998,1,0,0,0,0,,
144,8.02988,81.41364,2026-09-05 08:13:00,1,OTHER_ANOMALY,Weak / one-off detection: no baseline,,3.89,0,0.0,0.0,0.0,0.0,0.0,False,,338.73,303.45,35.28000000000003,0,0,0,0,0,,
271,8.69685,81.02242,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (34.7).,,34.68,0,0.0,0.0,0.0,0.0,0.0,False,,341.25,305.6,35.64999999999998,0,0,0,0,0,,
865,21.74155,83.8446,2026-09-06 20:27:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 7 active days (19% of the observed span), FRP in line with its own history.",,4.04,0,14.0,3.3428571428571425,5.71,7.0,0.189,True,0.471869390312464,306.63,291.42,15.20999999999998,1,0,0,0,0,,
142,8.02535,80.63208,2026-09-05 08:13:00,1,OTHER_ANOMALY,Weak / one-off detection: no baseline,,4.24,0,0.0,0.0,0.0,0.0,0.0,False,,335.73,304.09,31.640000000000043,0,0,0,0,0,,
269,8.69478,80.7962,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (6.7).,,6.67,0,0.0,0.0,0.0,0.0,0.0,False,,344.17,301.47,42.69999999999999,0,0,0,0,0,,
425,21.7415,83.84051,2026-09-05 08:18:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 7 active days (19% of the observed span), FRP in line with its own history.",,5.4,0,14.0,3.3428571428571425,5.71,7.0,0.189,True,1.3924014796105493,331.26,293.72,37.53999999999997,0,0,0,0,0,,
163,8.12778,80.54986,2026-09-05 08:13:00,1,OTHER_ANOMALY,Weak / one-off detection: thin history (1 detections),,2.47,0,1.0,2.51,2.51,1.0,1.0,True,,333.36,298.87,34.49000000000001,0,0,0,0,0,,
298,8.85206,80.33175,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (13.3).,,13.35,0,0.0,0.0,0.0,0.0,0.0,False,,342.91,301.04,41.870000000000005,0,0,0,0,0,,
864,21.738,83.84386,2026-09-06 20:27:00,0,PERSISTENT_SOURCE,"Recurring cell: 14 historical detections across 7 active days (19% of the observed span), FRP in line with its own history.",,2.02,0,14.0,3.3428571428571425,5.71,7.0,0.189,True,-0.8953915070273388,309.58,291.41,18.16999999999996,1,0,0,0,0,,
171,8.22299,80.97707,2026-09-05 08:13:00,1,OTHER_ANOMALY,"Weak / one-off detection: no baseline, low FIRMS confidence",,2.02,1,0.0,0.0,0.0,0.0,0.0,False,,331.74,301.75,29.99000000000001,0,0,0,0,0,,
301,8.88087,80.66352,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (6.0).,,6.01,1,0.0,0.0,0.0,0.0,0.0,False,,330.16,302.42,27.74000000000001,0,0,0,0,0,,
1059,20.86327,84.98638,2026-09-07 07:39:00,0,PERSISTENT_SOURCE,"Recurring cell: 13 historical detections across 8 active days (22% of the observed span), FRP in line with its own history.",,3.53,0,13.0,2.730769230769231,5.16,8.0,0.216,True,0.6732788402245895,332.71,296.58,36.13,0,0,0,0,0,,
164,8.16122,80.68085,2026-09-05 08:13:00,1,OTHER_ANOMALY,Weak / one-off detection: no baseline,,5.52,0,0.0,0.0,0.0,0.0,0.0,False,,340.74,304.9,35.84000000000003,0,0,0,0,0,,
299,8.85361,80.74201,2026-09-05 08:13:00,2,NEW_ABNORMAL_EVENT,No historical thermal baseline for this cell and FRP is high (14.2).,,14.2,0,0.0,0.0,0.0,0.0,0.0,False,,341.82,302.32,39.5,0,0,0,0,0,,
512,20.86363,84.98669,2026-09-05 20:46:00,0,PERSISTENT_SOURCE,"Recurring cell: 13 historical detections across 8 active days (22% of the observed span), FRP in line with its own history.",,2.97,0,13.0,2.730769230769231,5.16,8.0,0.216,True,0.2015300474589485,316.71,288.39,28.319999999999997,1,0,0,0,0,,
